waterfront,view,condition,grade,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15,sqft_lot15
0.0,0.0,3.0,7.0,-0.40315568856677797,-0.48117495315955733,-0.5511280250847869,-0.06050027104855173,-0.919510919888639,-0.18611406140493722,-0.7965060747369526,0.27281023239814317,-1.5358002648113522,-0.5821145456267386,-0.7065758964278688,-0.033709030750698345
0.0,0.0,3.0,8.0,0.7166060908212866,0.5127306400253889,-0.1113458536517735,-0.5440272601182521,0.9234089591595452,0.25118955532856047,-0.7965060747369526,0.9503462249702582,-1.0879787449340028,0.1570416021464974,-0.1964806270311104,-0.538069382025155
0.0,0.0,3.0,9.0,0.7166060908212866,0.5127306400253889,1.0558627278175987,-0.530783612174401,0.9234089591595452,1.3404338814958574,0.6262013625955256,0.984223024598864,-0.10940579409092119,0.6687650890664534,1.4503983855927096,-0.29606555979831045
0.0,0.0,3.0,9.0,-0.40315568856677797,1.5066362332103354,1.215278466264391,-0.45471330568090124,0.9234089591595452,1.570337194387232,-0.7965060747369526,1.2213606219991042,-0.04522525420508869,1.5074230259629804,1.4066759339301302,-0.49135605301269886
0.0,0.0,3.0,8.0,1.836367870209351,0.5127306400253889,0.8678289370603871,0.4793606999838776,0.9234089591595452,1.224845845208232,-0.7965060747369526,0.5438246294269892,-1.0144235194469209,0.0575398130232063,-0.48796363811497234,0.2845828767684233
0.0,0.0,5.0,9.0,-1.5229174679548425,0.5127306400253889,-0.15047192086258185,-1.486944158805339,0.9234089591595452,0.2122839975063954,-0.7965060747369526,0.1034262342551144,0.38601028345454313,0.02911073041660941,0.4885044490159652,-1.6179818845583551
0.0,0.0,3.0,9.0,1.836367870209351,0.5127306400253889,0.7365241391277988,-0.6852799474715571,0.9234089591595452,1.0942810639137088,-0.7965060747369526,1.4584982193993445,-0.1353664619098883,-1.2501979868832804,-0.5316860897775516,-0.5388021847003425
0.0,0.0,4.0,7.0,0.7166060908212866,-0.48117495315955733,-0.28582687296685716,0.9764206721816027,-0.919510919888639,-0.09481628054115354,0.7160674973842923,-0.40472576017397194,-0.753374581933874,0.08596889562980319,0.022131631281786055,0.6191160636423845
0.0,0.0,4.0,7.0,-0.40315568856677797,-0.48117495315955733,-1.2142071153458296,-0.06926521887363482,0.0019490196354531165,-0.8454561247875101,-0.7965060747369526,-2.1324425412328654,-0.24714155946383573,-0.7384744999633245,-1.0855038108368893,-0.3160591809111852
0.0,0.0,3.0,8.0,-0.40315568856677797,-0.14987308876457522,-0.8327165593901582,-0.38434606634806806,-0.919510919888639,-0.4661155996236821,-0.7965060747369526,0.577701429055595,0.10693310440055691,1.4008139661879897,-0.12360987426014491,-0.5780311710437532
0.0,0.0,3.0,7.0,-0.40315568856677797,-0.48117495315955733,-0.3565569820277024,0.1312876060592655,-0.919510919888639,-1.2249789575852674,1.2563342422074468,-0.5402329586883949,0.3074071503359796,0.06464708367490601,-0.15275817536853112,0.17929922705686022
0.0,0.0,3.0,8.0,-0.40315568856677797,0.18142877563040688,-0.6630054208378322,-2.531105553115951,0.9234089591595452,-0.8249467848667977,0.992837883977654,1.3568678205135274,-0.08632964491850027,-1.235983445579881,-0.8085949503072205,-2.1053870366553267
0.0,0.0,3.0,7.0,-0.40315568856677797,-0.48117495315955733,-0.03500250593135055,0.03557551494163059,0.9234089591595452,0.3271026419434624,-0.7965060747369526,-0.5063561590597891,-0.826929807420956,-0.5039345684583447,-0.9251881547407653,0.1398459410558338
0.0,0.0,4.0,8.0,-0.40315568856677797,0.18142877563040688,0.2587392514519867,0.9238848686669596,0.9234089591595452,0.6191889092671773,-0.7965060747369526,0.40831743091256617,-1.2134553060590705,0.320508827134884,0.19702143793210322,0.7601887012113692
0.0,2.0,3.0,8.0,-0.40315568856677797,-0.14987308876457522,-0.022517204190894133,-0.7607316841743555,-0.919510919888639,-0.5553140612205701,1.2215857298713622,-0.7096169568314237,0.5612447912326609,-1.2573052575349801,-0.09446157315175872,-0.8114175888792283
0.0,0.0,3.0,8.0,-0.40315568856677797,-0.8124768175545394,-1.073504518652809,-1.610137351845748,0.9234089591595452,-0.7055465094951023,-0.7965060747369526,-0.16758816277373165,-0.6769348378001945,0.16414887279819712,-1.0417813591743101,-1.754805795532331
0.0,0.0,3.0,7.0,-1.5229174679548425,-1.4750805463445036,0.3240734042449692,0.5251550191459006,-0.919510919888639,-0.21736010132329522,1.2701292728272713,-0.40472576017397194,-1.3266726629362398,-0.6318654401883337,-0.2693513798020759,-0.052107801844780484
0.0,0.0,3.0,9.0,-0.40315568856677797,0.5127306400253889,1.215278466264391,-0.1611440139429333,0.9234089591595452,1.570337194387232,-0.7965060747369526,1.4584982193993445,1.1222836679871795,-0.04906924675178452,1.7564555472307646,-0.14548850636954733
0.0,0.0,5.0,8.0,0.7166060908212866,0.18142877563040688,0.14562601640546272,-0.5510502165438228,0.0019490196354531165,-0.7055465094951023,1.319966655663252,-1.5565369475465676,-0.014937808416302255,-1.1506961977599894,-0.8377432514156067,-0.5785359031958152
0.0,0.0,3.0,6.0,0.7166060908212866,-1.4750805463445036,-0.4147211796681363,1.225216902313444,0.0019490196354531165,-0.8249467848667977,1.1310268099302716,-0.9806313538602698,-0.4980946817139196,-0.67450906409833,-1.4352834241375236,0.8995104035166931
0.0,0.0,5.0,7.0,-0.40315568856677797,-0.14987308876457522,-0.940781369554564,-1.0446660248627935,0.9234089591595452,-0.5735713706762647,-0.7965060747369526,-2.030812142347048,0.9037813805108175,-1.0298725966815991,-0.7940207997530274,-1.1267678610331964
0.0,2.0,3.0,8.0,0.7166060908212866,0.5127306400253889,-0.23074224848788027,-0.9029113744054327,0.9234089591595452,-0.2331418229431215,0.9462001611314965,0.984223024598864,0.22591949857086985,-0.5607927336716395,-1.2312453163788204,-1.537363035009565
0.0,0.0,4.0,7.0,-0.40315568856677797,-0.48117495315955733,-1.0930944951250894,-0.1020144481099512,-0.919510919888639,-0.7250260794265934,-0.7965060747369526,-0.09983456351652013,-1.763677237889015,0.17125614344989684,-1.0709296602826963,0.004472331555365341
0.0,2.0,3.0,9.0,0.7166060908212866,0.5127306400253889,1.0793118907660957,0.2022796651373873,-0.919510919888639,-0.1706469279365007,1.5102652126729343,0.27281023239814317,-0.056042199129662594,0.41290334560647535,1.1589153745088476,0.3080186069869093
0.0,0.0,3.0,7.0,-0.40315568856677797,0.5127306400253889,-0.7126395457013719,-0.9499036382133962,0.9234089591595452,-0.3467153242519866,-0.7965060747369526,1.4246214197707388,-0.33367711886042695,-0.9090489956034108,-0.8523174019697998,-0.7185256966033082
0.0,0.0,4.0,9.0,0.7166060908212866,0.18142877563040688,1.0793118907660957,0.2249607806858075,0.9234089591595452,1.4351369086945924,-0.7965060747369526,0.06954943462650864,-0.18800892720948473,-0.06328378805508296,0.765413309545634,0.2833368754807272
0.0,0.0,3.0,7.0,1.836367870209351,-0.48117495315955733,0.28072052588530544,0.07871810848400078,-0.919510919888639,-0.7055465094951023,1.3629929993547092,-0.3030953612881547,0.7415272066422088,0.2565433912698895,-0.5608343908859379,0.20694745263380962
0.0,0.0,4.0,8.0,2.9561296495974156,-0.48117495315955733,0.6353261674945389,0.09803460070605946,0.0019490196354531165,0.993653430789979,-0.7965060747369526,-0.16758816277373165,1.1936755044893776,0.192577955404794,-0.2110547775853035,0.03906282858004275
0.0,0.0,3.0,8.0,-0.40315568856677797,0.5127306400253889,0.038929591912564905,-1.9571659728834152,0.9234089591595452,-0.5192234929716002,1.2369489659582742,1.1536070227418929,0.6607606845387101,-1.2075543629732841,-0.5171119392233585,-0.3160591809111852
1.0,4.0,3.0,10.0,1.836367870209351,2.5005418263952817,2.06196270523303,-0.6451931863692082,2.7663288382077296,2.412249631914572,-0.7965060747369526,1.119730223113287,0.06150193571732601,1.1023085988181163,1.056896320629496,-0.6830953273353378
0.0,0.0,3.0,8.0,-0.40315568856677797,0.5127306400253889,0.8421505604662562,2.2596652711303,-0.919510919888639,0.5296472922155999,1.2609999498803661,0.4760710301697777,-1.030288372002925,0.9956995390431256,1.1443412239546547,3.99388151396113
0.0,0.0,3.0,7.0,-0.40315568856677797,0.5127306400253889,-0.5201211012214724,0.0965218865570384,-0.919510919888639,-0.9508041934293529,1.1239548525063112,0.3405638316553547,-0.9588965355007781,0.40579607495477565,-0.38594458423562067,-0.035164306868801704
0.0,0.0,3.0,7.0,-0.40315568856677797,-0.14987308876457522,-0.7804990369564035,-0.2997905731064651,-0.919510919888639,-0.4141923683050118,-0.7965060747369526,0.7809622268272295,-1.4564760020311265,0.38447426299987847,-0.9106140041865722,-0.1300036431863752
0.0,0.0,3.0,7.0,-0.40315568856677797,-0.14987308876457522,0.5588789328242781,2.0318521811137367,0.0019490196354531165,0.9176370427184778,-0.7965060747369526,0.8148390264558353,-1.0403841872658879,-1.7334923911965385,-0.12360987426014491,1.8830794923256173
0.0,0.0,5.0,7.0,-0.40315568856677797,-1.4750805463445036,-1.1935815323415953,0.0720311873927458,-0.919510919888639,-0.8249467848667977,-0.7965060747369526,-0.13371136314512588,-2.5230267715940724,1.493208484659783,-1.2312453163788204,0.05238843984303212
0.0,0.0,3.0,6.0,-1.5229174679548425,-1.4750805463445036,-2.269341443340954,-0.3307887355831657,-0.919510919888639,-1.8946438539499646,-0.7965060747369526,-1.7259209456895963,-0.10796353476764808,-0.39732550868335387,-0.6191309931027102,-0.19961833806947749
0.0,1.0,5.0,8.0,0.7166060908212866,0.5127306400253889,0.8932287000937702,0.4389011355548783,-0.919510919888639,0.14596056462226964,1.3978613713046364,-0.675740157202818,0.4415372674006858,-0.013532893493487916,2.3394215693984886,0.7068095999891016
0.0,1.0,3.0,8.0,-0.40315568856677797,0.5127306400253889,-0.0728629838789769,0.03557551494163059,-0.919510919888639,-0.44867885125609325,1.1641871639246268,-0.4386025598025777,1.5650572802330476,-1.1649107390631868,-0.021590820380793237,0.02312466571968198
0.0,0.0,3.0,6.0,-1.5229174679548425,-0.48117495315955733,-0.4743674260438943,0.15904540151437768,-0.919510919888639,-1.2008565135029308,1.2109114086625403,-0.06595776388791438,-0.6459262623497458,3.341098854092823,-0.6337051436569033,0.4083606262347384
0.0,0.0,3.0,7.0,-0.40315568856677797,0.18142877563040688,-0.6304911686152975,-0.749786368674032,0.9234089591595452,-0.26502992465638403,-0.7965060747369526,1.3229910208849216,-1.3930165918069561,1.365277612929693,-0.5462602403317447,-0.7992612283154826
0.0,3.0,3.0,10.0,1.836367870209351,1.8379380976053172,1.7740629802547994,1.0593755417774773,0.9234089591595452,1.4428576289488082,1.391801701969148,0.06954943462650864,-0.1793553712698461,-0.19121465978507196,2.7620719354700882,1.0477150874488241
0.0,0.0,3.0,10.0,-0.40315568856677797,0.5127306400253889,0.5685724809493937,0.03477522743306518,0.9234089591595452,0.9272759592763741,-0.7965060747369526,0.577701429055595,-0.001236344845182141,1.3865994248847922,0.7508391589914409,0.22198318963154504
0.0,0.0,5.0,7.0,1.836367870209351,-0.14987308876457522,0.8507413536936276,-0.09238642049794112,-0.919510919888639,-0.1706469279365007,1.4451481083949076,-0.3030953612881547,-0.7173180988519439,0.30629428583148455,-0.3713704336814276,-0.011291811768101043
0.0,0.0,3.0,9.0,-0.40315568856677797,0.844032504420371,1.2444500403454921,-0.47213227044807615,0.9234089591595452,1.1648257056292157,1.1941903862100292,1.4584982193993445,-0.29329385780867756,2.388724586769706,1.6252881922430267,-0.5634839162065246
0.0,0.0,3.0,7.0,-0.40315568856677797,-1.4750805463445036,-1.54761149743808,0.5197593067412862,-0.919510919888639,-1.176981483463733,-0.7965060747369526,-0.5063561590597891,-0.5081904969768826,-0.6531872521433318,-0.8085949503072205,0.17739731872282866
0.0,0.0,3.0,7.0,-1.5229174679548425,0.5127306400253889,-0.9967439196119164,-1.197567233188349,0.9234089591595452,-0.6292185231335062,-0.7965060747369526,0.5099478297983835,-1.70238121664978,-0.7740108532216211,-0.8085949503072205,-0.9370865198919077
0.0,0.0,4.0,8.0,0.7166060908212866,0.18142877563040688,0.20286575130343695,0.11813152467051581,0.9234089591595452,0.5636303048451194,-0.7965060747369526,0.5099478297983835,-0.8716398464425248,0.370259721696479,0.5905235028953169,-0.011291811768101043
0.0,0.0,4.0,9.0,0.7166060908212866,0.18142877563040688,0.4697819352393401,0.8178543076594235,0.9234089591595452,0.8290421841387597,-0.7965060747369526,0.20505663314093167,-1.9021341329235406,0.34183063908988215,1.042322170075303,0.8575422629890931
0.0,0.0,3.0,7.0,-1.5229174679548425,0.5127306400253889,-0.04755475330938171,-0.2507994925819005,0.9234089591595452,0.3146211373871034,-0.7965060747369526,1.0858534234846813,-1.2617709933887962,1.315526718368098,-0.18190647647691732,-0.24506392060208107
0.0,1.0,3.0,11.0,0.7166060908212866,1.8379380976053172,1.7508271713569354,0.7196393823971567,0.9234089591595452,2.1028676171435428,-0.7965060747369526,1.1874838223704987,-0.049552032174959244,0.8606613966615378,2.281124967181716,0.6682154206004524
0.0,0.0,4.0,8.0,0.7166060908212866,0.18142877563040688,0.6259056778107412,0.22271359883786115,-0.919510919888639,0.3641505595880645,1.2109114086625403,0.13730303388372014,0.5706194768339617,0.8180177727515415,0.9548772667501443,0.28084105406789245
0.0,0.0,3.0,8.0,-1.5229174679548425,-1.4750805463445036,-0.940781369554564,-0.5152748639904444,-0.919510919888639,-0.9293497095504442,0.8430795471711928,-0.7434937564600295,0.8879165279547621,-1.2715197988381777,-0.5025377886691654,-0.5388021847003425
0.0,0.0,4.0,7.0,-1.5229174679548425,-1.4750805463445036,-1.5238449123159032,-0.7607316841743555,-0.919510919888639,-1.1533488437014925,-0.7965060747369526,-2.030812142347048,0.7155665388232417,-0.9019417249517111,-0.6191309931027102,-0.8114175888792283
0.0,0.0,3.0,7.0,-0.40315568856677797,-1.4750805463445036,-1.054077116473266,0.19365220811080772,-0.919510919888639,-0.6862285976089348,-0.7965060747369526,-0.5402329586883949,-0.23271896623105345,-0.930370807558308,-0.4442411864523931,-0.024051240087485406
0.0,1.0,4.0,7.0,-0.40315568856677797,-0.48117495315955733,0.038929591912564905,0.1312876060592655,-0.919510919888639,-0.8046165681059367,1.304213264648088,-0.675740157202818,-0.7627492675351748,-0.9516926195133062,-0.575408541440131,0.17929922705686022
0.0,0.0,3.0,7.0,1.836367870209351,-0.14987308876457522,0.014544074251738249,-0.5910881184942484,-0.919510919888639,-1.1067913912916232,1.3492928613518684,-2.1324425412328654,0.46100776826494955,-0.6531872521433318,-1.1000779613910825,-1.3638278742552243
0.0,1.0,3.0,8.0,-0.40315568856677797,-0.8124768175545394,-0.21717126249745353,-0.2715794455151758,-0.919510919888639,-1.1299537219255489,1.2833461264848598,-0.5741097583170007,-0.22694992893796104,-1.2573052575349801,-0.5316860897775516,-0.2681430726235184
0.0,0.0,3.0,10.0,0.7166060908212866,0.5127306400253889,0.7093556888070809,2.0243127146675635,0.0019490196354531165,1.0672657314194856,-0.7965060747369526,0.7470854271986237,1.3133830283213015,1.2444540118514038,2.091661009977206,1.9354855618501507
0.0,0.0,5.0,7.0,-1.5229174679548425,-1.4750805463445036,-1.3860999768214948,-0.5152748639904444,-0.919510919888639,-1.0163802206166839,-0.7965060747369526,-2.166319340861471,0.7948908016034162,-1.1009453031982932,-0.9397623052949584,-0.5388021847003425
0.0,0.0,3.0,7.0,0.7166060908212866,0.5127306400253889,-0.010098137784443335,-0.2864876425845763,-0.919510919888639,-1.176981483463733,1.3527740897076328,0.3066870320267489,-0.06253236608441719,-1.008550784726702,-0.575408541440131,-0.1357874911846015
0.0,0.0,3.0,7.0,-0.40315568856677797,0.5127306400253889,0.18013752881851172,-1.0000183690230506,2.7663288382077296,0.5410301756443492,-0.7965060747369526,1.25523742162771,1.4532821826791513,-0.9232635369066082,0.09500238405275153,-0.09331617712202568
0.0,0.0,3.0,7.0,-1.5229174679548425,0.844032504420371,0.9266719621116406,0.42644857816288884,0.9234089591595452,0.0073604047454768175,1.4373020299785448,-0.8112473557172409,-0.3567532680328479,-0.7811181238733208,-0.4296670358982,0.580634011165793
0.0,0.0,3.0,9.0,1.836367870209351,1.1753343688153532,1.0479938514092935,-0.10488906737994351,0.9234089591595452,1.4039953737044282,-0.7965060747369526,0.9503462249702582,0.286494390148494,1.3865994248847922,1.4358242350385164,0.10037984808798915
0.0,1.0,5.0,7.0,0.7166060908212866,0.844032504420371,0.9596441765848275,-0.16625804962889867,-0.919510919888639,-0.09481628054115354,1.4651640916520814,-0.8451241553458467,0.8121979134827447,-0.3475746141216578,0.44478199735338586,-0.4561433326239322
0.0,0.0,3.0,7.0,-0.40315568856677797,0.18142877563040688,-0.5511280250847869,-0.052526630564403494,-0.919510919888639,-0.8046165681059367,1.0519629668491175,0.44219423054117196,-1.7672828861972236,-0.9730144314683044,-0.6482792942110964,0.13069877280669068
0.0,0.0,3.0,7.0,0.7166060908212866,0.5127306400253889,-0.0728629838789769,-1.7950871473382297,0.9234089591595452,-0.3467153242519866,1.1239548525063112,1.119730223113287,-0.18151876025473013,-1.0654089499398958,-0.2110547775853035,-1.8102551245382201
0.0,0.0,3.0,7.0,-0.40315568856677797,-0.14987308876457522,-0.679433477921232,0.7641853645833295,-0.919510919888639,-0.3136964015193159,-0.7965060747369526,-0.16758816277373165,-0.5889570190803302,-1.0227653260298994,-0.12360987426014491,0.5932741191746584
0.0,0.0,2.0,5.0,-1.5229174679548425,-1.4750805463445036,-3.0311515492855428,1.1310573456646944,-0.919510919888639,-2.652160497947074,-0.7965060747369526,-0.675740157202818,-0.57525555550921,-0.5821145456267386,-0.6016420124376786,0.3757434188169299
1.0,3.0,3.0,9.0,-0.40315568856677797,3.163145555185246,1.9574369266720828,1.9505241874007235,0.9234089591595452,1.9281256942724123,1.2515984762507566,-0.09983456351652013,-0.622128983515714,-1.0725162205915955,0.6925425567746686,1.0603856592471126
0.0,0.0,4.0,9.0,0.7166060908212866,0.5127306400253889,0.8074686146122456,0.4094962628722692,0.9234089591595452,1.1648257056292157,-0.7965060747369526,0.577701429055595,-0.8665919388110432,0.3631524510448803,0.8674323634249858,0.06928931164988643
0.0,0.0,3.0,6.0,-1.5229174679548425,-1.4750805463445036,-2.437830580233074,-0.4848983146846724,-0.919510919888639,-2.062183408141402,-0.7965060747369526,-1.5226601479179618,-0.1512313144659437,-1.1151598445016928,-1.65389568245042,-0.5050646203485019
0.0,0.0,4.0,8.0,2.9561296495974156,0.18142877563040688,1.1782952559033146,0.27434541403428875,-0.919510919888639,-0.07994214033096794,1.5246412207235671,-0.40472576017397194,0.3744722088683583,0.320508827134884,0.4885044490159652,0.3381856744280736
0.0,0.0,3.0,7.0,-0.40315568856677797,-0.14987308876457522,-0.5047703017739897,0.12208257215829632,-0.919510919888639,-0.14001760414909734,-0.7965060747369526,0.20505663314093167,1.2715575079463302,0.10729070758490235,0.08042823349855845,0.15959389410829813
0.0,2.0,3.0,8.0,-1.5229174679548425,-0.8124768175545394,0.3560691897040812,-0.5152748639904444,-0.919510919888639,-0.14001760414909734,1.2609999498803661,-0.675740157202818,0.37879898683817764,-0.5252563804133429,1.042322170075303,-0.5388021847003425
0.0,0.0,3.0,7.0,-0.40315568856677797,0.5127306400253889,-0.4294908723663769,-0.1673799213549101,0.9234089591595452,-0.06516243974278534,-0.7965060747369526,0.8148390264558353,-0.8290931964058913,0.18547068475329628,-0.5899826919943241,-0.11903721465148785
0.0,3.0,3.0,10.0,1.836367870209351,1.8379380976053172,2.26735849702602,1.3208536383954586,0.9234089591595452,1.7255810440002748,1.5286311042544225,1.25523742162771,0.049242731469479,0.02911073041660941,2.004216106652047,0.9845619183075277
0.0,0.0,5.0,7.0,-1.5229174679548425,-1.4750805463445036,-1.0348096124207111,0.24718366038839815,-0.919510919888639,-0.667069682684861,-0.7965060747369526,-0.7096169568314237,1.3040083427200007,-0.19121465978507196,0.022131631281786055,0.2581462065971829
0.0,2.0,4.0,10.0,0.7166060908212866,0.5127306400253889,1.7682756138281246,0.38647895996797177,0.9234089591595452,1.9092770485954054,1.0519629668491175,0.44219423054117196,-0.004841993153390523,0.370259721696479,2.6017562793739644,0.5690463436759264
0.0,0.0,5.0,7.0,-1.5229174679548425,-1.4750805463445036,-2.1737776225074468,-1.1585861578199415,-0.919510919888639,-1.799618618290246,-0.7965060747369526,-0.8112473557172409,0.9340688262996039,-1.2715197988381777,-0.41509288534400685,-0.6266741597078747
0.0,0.0,3.0,9.0,0.7166060908212866,1.8379380976053172,1.1482821713787634,-0.39061386183622865,0.9234089591595452,1.5037184818419658,-0.7965060747369526,1.1536070227418929,0.26774501894589237,1.6779975216030667,1.5961398911346405,-0.40034805878869245
0.0,0.0,3.0,7.0,0.7166060908212866,-0.48117495315955733,-0.4294908723663769,0.17701262453163297,-0.919510919888639,-0.9508041934293529,1.1641871639246268,-0.2692185616595489,0.5453799386766055,-0.12724922392017846,0.036705781835979154,0.23008349282951904
0.0,2.0,4.0,6.0,-0.40315568856677797,0.5127306400253889,0.40844248207683015,2.7027641106981335,-0.919510919888639,0.7680484320977988,-0.7965060747369526,0.9164694253416525,-2.174000015361161,1.9836101596246398,0.28446634125726183,3.2494516440620154
